  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   445.3129529164760925   -63.8550727753732161
  1.00   435.0875959596317557   -63.8779245155130013
  1.50   451.8709197714347852   -63.8757497304565049
  2.00   421.9566372710524433   -63.8552750559181490
  2.50   437.0081419982692523   -63.9129022137847898
  3.00   436.9572305281154172   -63.8476243251038724
  3.50   422.1681084612471864   -64.0306366140692518
  4.00   491.6844004844664369   -63.9363313407029494
  4.50   467.6524760202088373   -63.8841581700049588
  5.00   430.5236569008881133   -63.9282835322118146
  5.50   425.6478844745652168   -63.9210061307592809
  6.00   421.7970969475567813   -63.8139162211150079
  6.50   438.1935609290532057   -63.8519156536959898
  7.00   419.9971459469971933   -63.9205984419362068
  7.50   427.9840397536237333   -63.9048330289110282
  8.00   415.8966165643156501   -63.9145721959822950
  8.50   424.8906674799251277   -63.8700192282369272
  9.00   428.0554111867759275   -63.8484369257271780
  9.50   405.9467071796657365   -63.9086325858545194
 10.00   431.7122786690253520   -63.9147063297088351
 10.50   436.6410689890412868   -63.8589362554870021
 11.00   420.8956700394680865   -63.9196692504522801
 11.50   418.4237767418592853   -63.9030226336820135
 12.00   436.3822448017780289   -63.8527966819490160
 12.50   423.4057573927777867   -63.8664281243993912
 13.00   443.7839842427216013   -63.9234911224866948
 13.50   430.8535276511242955   -63.8088945881847707
