  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50  5685.4274762031400314   -63.9671869037201333
  1.00  5588.8990837486553573   -63.9361781462555143
  1.50  5493.5540690370125958   -63.9231617676014992
  2.00  6100.9328802379486660   -63.9308486927298532
  2.50  5442.4421270879583972   -63.9168443979229437
  3.00  5428.8069185985714284   -63.9210093299948880
  3.50  5427.5733040581499154   -63.9249083388549622
  4.00  5440.5370670220054308   -63.9588160264073764
  4.50  5460.7822357510103757   -63.9305565043552946
  5.00  5339.1417634769204597   -63.9305360021533318
  5.50  5359.8486567375584855   -63.9091230468506950
  6.00  5917.1571438354876591   -63.9053987647990596
  6.50  5239.1971468306792303   -63.9141546059655212
  7.00  5353.3204150978435791   -63.9404778483339129
  7.50  5327.8303631885573850   -63.8986259300928054
  8.00  5754.6053757942454467   -63.9214430612862259
  8.50  5253.0076897825001652   -63.9357039238582701
  9.00  5311.7353431362680567   -63.9236505335955485
  9.50  5830.0237679682213638   -63.9173006559007177
 10.00  5240.8235730465075903   -63.9552302972323190
 10.50  5851.2352658533836802   -63.9107808925585203
 11.00  5122.7080403077288793   -63.9208716897598066
 11.50  5289.0063177045885823   -63.9262520109921724
 12.00  5226.9054333038620825   -63.8993920505501762
 12.50  5740.4895948623034201   -63.9049666805754981
 13.00  5128.8817247633705847   -63.8882817351692722
 13.50  5298.6463185482334666   -63.9520704748818360
