  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   442.9469500803927531   -63.8858605307029563
  1.00   438.6269509924941303   -63.9850825574337065
  1.50   470.0821960242212185   -64.0287847183517442
  2.00   436.2841866710209047   -63.9227548604155942
  2.50   435.4998541389231832   -63.9434414019709365
  3.00   436.7390707100870486   -63.9399261286667979
  3.50   429.9446754820468755   -63.9925326957179834
  4.00   415.2949815288386617   -63.8934014291107530
  4.50   443.0436754585454082   -63.9364321703529797
  5.00   445.2814493978344217   -64.0402067974903417
  5.50   434.6124885039139372   -63.9416038410742544
  6.00   403.6986686244657676   -63.7632324216444886
  6.50   437.3020832229610733   -63.8789214602805444
  7.00   417.8750370895012907   -63.8875648550540447
  7.50   438.6617293643863036   -63.9048997061467219
  8.00   421.4406271613336799   -63.8848269399159250
  8.50   439.2876275823803098   -63.9709003381280610
  9.00   432.4037120039807860   -63.8928674486286994
  9.50   422.7022191002549221   -63.9169174373273137
 10.00   433.2028126087398050   -63.9337482826057268
 10.50   424.3300486570797148   -63.9309433477384061
 11.00   425.7532538658412022   -64.0608265737384386
 11.50   431.2015510180950173   -63.8706652335576877
 12.00   427.2948887359058858   -63.9894965359518366
 12.50   421.6064185399159214   -63.9404947921611750
 13.00   420.8764783673095167   -63.8045437074486728
 13.50   404.6068278376593526   -63.8493555912979218
