  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50  5556.3513506660956409   -63.9631527430115483
  1.00  5657.5254268627086276   -63.9075789523731004
  1.50  5490.6199166821652398   -63.9222028916872631
  2.00  5495.9383689874957781   -63.9534134477859766
  2.50  5576.8494314577274054   -63.9338509231972978
  3.00  5419.8448192371370169   -63.9132773421291773
  3.50  5461.6123995613506850   -63.9421021406978269
  4.00  5398.6747282717569760   -63.9390493095029058
  4.50  5496.2267812124036936   -63.9202640251458831
  5.00  5393.0258054679270572   -63.9282249292576097
  5.50  5351.4247825812253723   -63.9165325576570922
  6.00  5894.3636117256519356   -63.9136090977103635
  6.50  5161.1487276595526055   -63.9021807554897663
  7.00  5314.6248769708745385   -63.9043735896280651
  7.50  5297.9793670807666786   -63.9166076214061292
  8.00  5232.8509983549229219   -63.8889805021146486
  8.50  5244.0263279089194839   -63.8932578650257028
  9.00  5801.4506926345839020   -63.9419977178895067
  9.50  5110.2507932520102258   -63.9290033965395565
 10.00  5300.1675576775433001   -63.9308446579878193
 10.50  5783.9637388583105349   -63.9221468920051592
 11.00  5118.1385371156275141   -63.9006466815248046
 11.50  5790.6844663140618650   -63.9167931329061503
 12.00  5152.8785349074023543   -63.8893554150757552
 12.50  5784.8683254934967408   -63.9118369408867721
 13.00  5197.7501283896890527   -63.8937583602482135
 13.50  5222.2708270702669324   -63.9518380791110275
