  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   450.8566685051906688   -63.9271102760562400
  1.00   457.2680739212551089   -64.0576579826229846
  1.50   443.8060824403330571   -63.8522054795866438
  2.00   420.8035938118946433   -63.8695939161473518
  2.50   436.7953968839226491   -63.9211460825858353
  3.00   429.3273937067708061   -63.9235657895789728
  3.50   479.0583731877684386   -63.9056606477643925
  4.00   415.4659163471682746   -63.8683522556430887
  4.50   425.6162646110096262   -63.8755091837700348
  5.00   411.2663518330331271   -63.9320251880354533
  5.50   436.6114572108987772   -63.9041694622860490
  6.00   428.5428393891004362   -63.8881776758920807
  6.50   421.9539001613467804   -63.8295863171735576
  7.00   422.9924954642411308   -63.9044116876150383
  7.50   415.3356950347751990   -63.8814087602544305
  8.00   421.4131559884762055   -63.9399544849545904
  8.50   445.8461460604355580   -64.0485472524760127
  9.00   427.4840170449629113   -63.9202695726473493
  9.50   440.3047167835318305   -63.9316672556934833
 10.00   461.7141620721436084   -63.8468420392603946
 10.50   469.1219687168055543   -63.8938563932325110
 11.00   472.1574527752309223   -63.8974627342553418
 11.50   464.0866590976273756   -64.0004654456370616
 12.00   473.7065633808156235   -63.8693981098298167
 12.50   451.1117450403644398   -63.8188173574256297
 13.00   449.3030125251900699   -63.9180928106739614
 13.50   457.3832718643468525   -63.8465948066876905
