  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   468.1557318619348393   -63.9151032163477524
  1.00   442.4543588796441327   -64.0022744552651943
  1.50   468.0129438432986717   -63.9401724502962594
  2.00   421.0470776992706305   -63.8864504118317313
  2.50   433.3401309814997262   -63.8800600268331635
  3.00   432.3673358358006453   -63.8131780483362476
  3.50   425.7506158563442114   -63.9069250873244101
  4.00   431.7715741854373732   -63.9766302118621155
  4.50   430.1666443485995615   -63.8848574370664579
  5.00   425.1874752541810949   -63.9020129619845250
  5.50   440.1329830040007209   -63.8972196394750256
  6.00   407.3201537217227042   -63.8541578961039278
  6.50   423.9392381815954991   -63.8430936547952115
  7.00   439.2880073387171933   -63.9199282778075641
  7.50   425.1380331821317213   -63.9996668092046832
  8.00   432.2203976717414662   -64.1465550144623649
  8.50   440.3165504976833518   -63.9581781809116592
  9.00   425.5563277498557682   -63.9827504825509124
  9.50   427.5766818958167050   -63.9148961682516159
 10.00   393.2446415984010741   -63.8740283676966172
 10.50   430.3405952736118252   -63.9863068272973123
 11.00   419.9553503853261418   -63.9928511765771901
 11.50   419.1505626791895338   -63.8363061189703132
 12.00   451.0171707769016507   -63.9330935609561521
 12.50   490.4842957510959423   -63.9468983095118233
 13.00   455.3728610187891945   -64.0106616714631684
 13.50   408.3382505688997526   -63.9574269812194700
