  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   464.5109053500463006   -63.9293301377883409
  1.00   452.3920588708380137   -63.8717471480933909
  1.50   437.1084489673665985   -63.8274603106368374
  2.00   433.4869069906471850   -63.8252524309876748
  2.50   427.0192814835644413   -63.8113792714614902
  3.00   432.7889705921596715   -63.8378574428943040
  3.50   502.1632984779917592   -63.8961756228502367
  4.00   478.5700079456321419   -63.8759415121469232
  4.50   421.4345638437262096   -63.8498827852859563
  5.00   451.2131536116940538   -63.8569971458878740
  5.50   439.7632774696604656   -63.8771192749149179
  6.00   446.6562265164210430   -63.8918428193822336
  6.50   422.8052352782503931   -63.8816160007456375
  7.00   411.3780062415301586   -63.8166280167988091
  7.50   437.5520578130718832   -63.8229625750151683
  8.00   419.3860216598953912   -63.8431408341466380
  8.50   429.7787773828906666   -63.8808416940114867
  9.00   433.6528291648706386   -63.9233704686186854
  9.50   408.4915497355806906   -63.8226722726842155
 10.00   428.3405768251330983   -64.0457776710868529
 10.50   433.4783839611976646   -63.8681794017505666
 11.00   476.0775267910887578   -63.8024772960708901
 11.50   471.3175287559694766   -63.8699328808017839
 12.00   434.3447189425347119   -63.8863568726751296
 12.50   418.7986230606020399   -63.8942665821335964
 13.00   406.7137248628793031   -63.6921041675447768
 13.50   407.6846708540266491   -63.8313761134885169
