  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   454.3289938041107234   -63.8748360426109869
  1.00   454.1444408956195957   -63.9417642904744667
  1.50   451.7371594604549614   -63.8302534854615118
  2.00   438.4043211649699288   -63.8047132707305096
  2.50   443.0865166027533633   -63.8599028487120322
  3.00   434.4470759690423733   -63.8875859609368035
  3.50   453.0320115361710123   -63.9322710619045296
  4.00   444.7904373969365110   -63.9769712834223583
  4.50   438.6034863421215277   -63.8944307465789905
  5.00   424.7891529200664422   -63.8695730234672965
  5.50   409.5605703738136754   -63.8324470345446855
  6.00   424.9023791316042207   -63.7505724332260826
  6.50   397.9395459909990791   -63.8176213618585138
  7.00   416.0706202839390357   -63.8285368166287697
  7.50   428.9234899665125340   -63.8385834967974546
  8.00   417.2513433470761015   -63.7835196411952339
  8.50   426.5842972719196382   -63.8441745750554048
  9.00   426.9151009176377443   -63.8255800859445515
  9.50   424.3338781643429343   -63.8150162660836315
 10.00   425.4261936551457666   -63.8861864997832143
 10.50   437.1608475778672300   -63.8841769964076462
 11.00   429.4480124039367865   -63.9232522376913010
 11.50   437.3290553902085662   -63.9955071272177918
 12.00   414.5199230875271041   -63.9047578282144713
 12.50   423.5652842128112638   -63.8478500404311262
 13.00   404.5504125175446006   -63.8081141341147173
 13.50   406.8927685900455344   -63.8849662735581205
