  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   450.1312552477758686   -63.8743965856266556
  1.00   451.0198761294762448   -64.0278736022867605
  1.50   454.8992615763785352   -63.9100432567710328
  2.00   426.6294031769764388   -63.8600518032184539
  2.50   422.4772483560001888   -63.8386258881006796
  3.00   441.1628868392394907   -63.9116084882969773
  3.50   445.4889910278500906   -63.8777990995947960
  4.00   427.2960273322010494   -63.8834882496148140
  4.50   444.0325763139199466   -63.9319435079764133
  5.00   429.3769827802432815   -63.9237722777561572
  5.50   434.6936009212044496   -63.8099005781919288
  6.00   428.0896256919849634   -63.7212900457464855
  6.50   423.4144064934450284   -63.7828016568389131
  7.00   418.3478138094773158   -63.8031883258206705
  7.50   435.3161735883648475   -63.8633599520870519
  8.00   409.2805081326694108   -63.7934637964423104
  8.50   433.5334696387021154   -63.9505034431345791
  9.00   442.0235013449014332   -63.8802304288334284
  9.50   416.4624147716609741   -63.8488938048283217
 10.00   411.1836608481109465   -63.8942271224980090
 10.50   426.9344320557499941   -63.9528916150043329
 11.00   436.6171235342082468   -63.9066530524419107
 11.50   421.4137564781508445   -63.9537831091173743
 12.00   396.8226252636972049   -63.8953784836994174
 12.50   430.3088389912900311   -63.8262135683384741
 13.00   418.9259534868815535   -63.9889051580962160
 13.50   422.3222505434765708   -63.8822099070910312
