  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50  5645.6749454903510923   -63.9778991701632549
  1.00  5618.1068781495559961   -63.9429856723806012
  1.50  5471.4433143003334408   -63.9032955636410094
  2.00  5507.6440318257809849   -63.9407303311335937
  2.50  5537.5802356792992214   -63.8994880236316902
  3.00  5434.5282152051477169   -63.9005806229276345
  3.50  5461.3273445631784853   -63.9273252549758553
  4.00  5480.5266606417408184   -63.9418983314783844
  4.50  5424.2827758398516380   -63.9281587602077366
  5.00  5451.2402352642775440   -63.9208520739277333
  5.50  5350.8298170424068303   -63.9019075390313844
  6.00  5390.0514568718472219   -63.9240595658720281
  6.50  5309.8665653148618730   -63.8960174973469464
  7.00  5865.8560885932138262   -63.9236408324389060
  7.50  5196.2706998597805068   -63.9043098028960088
  8.00  5814.9486997219646582   -63.9033217718986890
  8.50  5191.9578920914955233   -63.9093337533448675
  9.00  5309.0733871667098356   -63.9164678048245918
  9.50  5774.1487533014778819   -63.9094196924698821
 10.00  5152.1665446515062285   -63.9272893221575913
 10.50  5760.8240280888985581   -63.9040253959516491
 11.00  5121.2834736568920562   -63.9103964801058879
 11.50  5817.6165444474154356   -63.9148480460088564
 12.00  5097.9166592873643822   -63.8794238583726326
 12.50  5207.2223348792740580   -63.8984015419358968
 13.00  5713.7206562658157054   -63.8947374133502706
 13.50  5161.2458963615754328   -63.9506616067001801
