  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   450.2788776930004246   -63.8813263007847283
  1.00   460.0635299756303311   -64.0753632242264928
  1.50   454.7121537438736141   -63.9650736802600335
  2.00   445.1416942943768049   -63.9669397743706156
  2.50   436.2894376625255859   -63.8816353425881758
  3.00   437.9243196722777611   -63.8742703010242963
  3.50   433.7776888737229228   -63.9406952571801668
  4.00   459.4623055871957717   -63.9206606117240170
  4.50   494.1099222408186051   -63.8909138968055856
  5.00   484.0474569022725859   -63.9593243119316384
  5.50   476.3263572019833987   -63.9014757386237378
  6.00   418.6742518372689119   -63.8945799331740005
  6.50   432.6564630971576548   -63.8125447021613610
  7.00   414.3522927294847591   -63.9293791489741352
  7.50   421.3813750197467698   -63.8596929458018536
  8.00   413.7977496039082439   -63.7822038232060464
  8.50   439.4239245154500395   -63.9632347092620819
  9.00   427.0663136563763942   -63.9207416371738901
  9.50   435.9381266760406106   -63.8733595444797118
 10.00   426.1914392284174369   -63.8557011115591564
 10.50   427.5472802765207234   -63.9183466761419794
 11.00   404.5801360082047040   -63.9179987803428276
 11.50   422.6534144020064332   -63.9169609039307858
 12.00   411.5222384868543486   -63.9545578158877817
 12.50   467.7510586302379920   -63.7958618977598064
 13.00   422.6577316429433040   -63.9739357504212904
 13.50   417.5105281637772805   -63.9159295248714869
