  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   423.3197136696383041   -63.8489544091374057
  1.00   442.1719584422028220   -64.0083700006375835
  1.50   443.7695521915501899   -63.9630744701529892
  2.00   452.1648218140795734   -64.0579596137282863
  2.50   434.0911941988269405   -64.0357977270260079
  3.00   411.5251631711571463   -63.9449691665714539
  3.50   457.0149295396461184   -63.9565692288158516
  4.00   420.6593459396872277   -63.8912923142493767
  4.50   386.6503135095416610   -63.9697241768435418
  5.00   437.0621161888128086   -63.9023969773521614
  5.50   433.3695390090300634   -63.8623125697664449
  6.00   416.8388571464068946   -63.9193261830742330
  6.50   474.7239340500352114   -63.9234612158579978
  7.00   484.7466478443620872   -63.9950025766450636
  7.50   442.7951993436870453   -64.0215127508634225
  8.00   428.4200499129984792   -63.9376379755694870
  8.50   418.3091257063548483   -63.9508831024943589
  9.00   472.4461612448286019   -63.9383910633528529
  9.50   472.5654275151950969   -63.9210134981813525
 10.00   463.6568563701972607   -63.8626983135026478
 10.50   468.3898033640331278   -63.9367358073238563
 11.00   493.4979601183125624   -63.8946103770762264
 11.50   421.1126233119469475   -64.0069922109319123
 12.00   432.4171550057933473   -63.8864600711702337
 12.50   413.5578344623407361   -63.9603781330493888
 13.00   488.1485178633770374   -63.9453406735048304
 13.50   416.9401967161611537   -63.9561398669693801
