  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   430.3438466334960140   -63.9248338036883155
  1.00   441.2403906517436099   -63.8827716081870491
  1.50   438.0958111026307620   -63.9165048037250330
  2.00   457.4140313173799655   -63.9436902971144008
  2.50   426.9489622401840734   -63.9067388465569195
  3.00   449.1332000666405975   -63.9530537289884080
  3.50   449.0862022806829259   -63.9593887714476850
  4.00   441.1371089738775026   -63.9234808301351833
  4.50   411.8305456416354673   -63.8272645230333637
  5.00   437.9537446771184364   -63.8665790947950711
  5.50   438.1406381033891648   -63.8005866054084549
  6.00   403.6576344710359194   -63.8295748259877627
  6.50   423.1958021310201730   -63.7487460697145281
  7.00   429.4748576811444991   -63.9698429816663463
  7.50   428.2739577243407325   -63.8719326522945821
  8.00   473.0935166189865413   -63.8326786616161499
  8.50   471.1606347396386809   -63.9666539399652123
  9.00   481.5362574785252718   -63.9366248715883074
  9.50   466.5086447857333951   -63.8701536189925321
 10.00   420.6724405954804524   -63.8085354527287478
 10.50   467.6886525002566941   -64.0160687188320310
 11.00   428.9145992288117668   -63.9878903940761390
 11.50   416.7673780820914544   -63.9273172862738477
 12.00   422.7074124171046492   -63.9167478163836691
 12.50   395.5941609043638891   -63.8994051432833814
 13.00   429.2676603186880584   -63.8391749876077341
 13.50   418.1883973978927429   -63.9727461829276578
