  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   443.0253299638173985   -63.8817558067603386
  1.00   464.6426048453650992   -64.0027396214872084
  1.50   465.4180675933885709   -63.9547882457200387
  2.00   446.1558624213351436   -63.9213985825049207
  2.50   420.8592679269877408   -63.8630789545015745
  3.00   421.9573543571415257   -63.9137652587435241
  3.50   450.8372724848951520   -63.9524551364257263
  4.00   443.9327407540212675   -63.8354898169178142
  4.50   432.7269735786022693   -63.8696101759513510
  5.00   491.4317906852949136   -63.8856521265274111
  5.50   484.0620884830296404   -63.9148386012007563
  6.00   408.7017690447775635   -63.8691454751353120
  6.50   475.5922925402354053   -63.8405546747905674
  7.00   442.2384277211399422   -63.9028395466352350
  7.50   417.8513143692236440   -63.8861605556324506
  8.00   430.9677645029284463   -63.8831360239380999
  8.50   441.2571654606971947   -63.8299429261160398
  9.00   412.7317920084005323   -63.8203242471417909
  9.50   411.8739337985414295   -63.8274910883292961
 10.00   425.3309135958008937   -63.9474296564861788
 10.50   433.0861917281901583   -63.8648526966016092
 11.00   421.9556940993460898   -63.8015772673627595
 11.50   417.1667972289350246   -63.7949678894524794
 12.00   428.1104036985270227   -63.8865753645146270
 12.50   410.2728619235360270   -63.8151729324162460
 13.00   406.7836737506939926   -63.8183989736880619
 13.50   412.2707510092262737   -63.7891780305015175
