  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   450.4353518340219580   -63.8954137751224351
  1.00   457.7915820828358164   -64.0738975616743858
  1.50   460.8912590701921772   -64.0240237813857789
  2.00   416.4841228598344287   -63.8376028742710346
  2.50   442.8210437464218785   -63.9159644636926814
  3.00   415.0299326257988355   -63.8764435065582532
  3.50   481.2961779743275201   -63.9687530319556572
  4.00   477.8643347117709936   -63.9753822457620132
  4.50   433.6300815034172160   -63.8746596086402150
  5.00   430.1074987600415511   -63.9062338365101112
  5.50   477.8648283389697440   -63.9403297479253396
  6.00   457.9935574003126817   -63.8226746229556170
  6.50   414.1287974380439323   -63.7875003497983641
  7.00   412.7741472474225475   -63.8605862912186311
  7.50   429.5872586426728503   -63.9838054238326777
  8.00   475.4623738020756036   -63.8765785150897614
  8.50   401.8428930715297156   -63.9670395236197606
  9.00   466.8260410502557534   -64.1234018198384774
  9.50   416.5099385009099251   -63.8116165751746962
 10.00   403.6268118417166306   -63.9073110830804865
 10.50   428.7068185120397175   -63.8725921465525843
 11.00   418.6063364850921289   -63.9922167932267456
 11.50   423.9138258491460078   -63.8603233409599227
 12.00   464.3012785963643410   -63.8915114748277873
 12.50   462.8546168702397381   -63.9215738885861242
 13.00   489.4210055644376780   -63.9060871380193021
 13.50   456.0555255445209468   -63.8693649769161311
