  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   429.9481447738855877   -63.9416847224848652
  1.00   447.0731582922646794   -64.0233850320394282
  1.50   478.4603853964196105   -63.9515219670389143
  2.00   421.7153907312527394   -63.8582091982964073
  2.50   448.9615664059330129   -63.8945558870335120
  3.00   434.1045216852709245   -63.8861179438340230
  3.50   450.4426634354310295   -63.9468899009387997
  4.00   428.5788410235700781   -63.9714285802426019
  4.50   453.3902926781715905   -63.9692808382239804
  5.00   483.0193402906584197   -63.9604099928073424
  5.50   461.5919677233499669   -63.8210148337420122
  6.00   467.5650732810216255   -63.8758411639761903
  6.50   404.0790356835539683   -63.8230323455287802
  7.00   418.8063775822663501   -63.9528053029259809
  7.50   494.0469435847769546   -63.9645373521326519
  8.00   422.7901710573824516   -64.0055794087278827
  8.50   435.4549150827561448   -63.9701063289508980
  9.00   425.4327008687047851   -63.7675436559994466
  9.50   417.7157692933625412   -63.8836627720097852
 10.00   408.3763983535207558   -63.9352211996010027
 10.50   406.6773204211880284   -63.9672075256714550
 11.00   408.6158737242280949   -63.9699819961014953
 11.50   423.9375056774227915   -64.0461657386515810
 12.00   426.0473850023193449   -63.8801058110127968
 12.50   419.0091470060184520   -63.9856761120575541
 13.00   399.8408971143866211   -63.9699391960816754
 13.50   416.2974368313498417   -63.8516120785454575
