  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   436.4393200215507136   -63.8269165043760509
  1.00   446.8809236174076887   -63.9299428408492147
  1.50   450.5554292631638873   -63.7829710252825777
  2.00   413.8934738677738778   -63.8794335084765095
  2.50   425.1106702633199461   -63.9177803478569757
  3.00   447.9699137504216537   -63.9119913700876481
  3.50   454.6138658168455891   -64.0451717942075334
  4.00   448.3857550756861201   -63.9793586895620336
  4.50   419.8636305857968978   -63.8795705842058794
  5.00   432.4258818895003174   -63.7871483485998141
  5.50   476.2515956908821977   -63.8997587534843916
  6.00   410.4920388965224447   -63.8304919732780291
  6.50   424.4596464457560501   -63.8089656234005389
  7.00   425.2550630752963912   -63.9508127992277267
  7.50   460.4535368392953387   -63.8537713695454556
  8.00   406.6583432324035812   -63.8503786719810336
  8.50   511.4205693322162460   -64.0318238288040789
  9.00   434.3154188507816116   -63.9332249183762045
  9.50   418.5825639687232069   -63.8091071947288100
 10.00   414.3515411650124634   -63.8407401252678994
 10.50   416.7804570144201080   -63.9542276860671279
 11.00   429.3493646299067450   -63.9092811374600487
 11.50   410.1424223595237208   -63.8734116238227330
 12.00   491.8047089759140249   -64.0639529887314438
 12.50   414.9995181724169129   -63.9590818169102278
 13.00   450.5670064065257066   -63.9585184430448805
 13.50   421.7658267590800278   -63.9104719046350027
