  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   444.8946667480774977   -63.8830887120536275
  1.00   436.9304956687948902   -63.8734839077830401
  1.50   440.0152521142993010   -63.8469861073416993
  2.00   435.7320227897133691   -63.8905011492549590
  2.50   427.7512008067621991   -63.8487589232248069
  3.00   443.7889443728764718   -63.9383622430327847
  3.50   444.1561990685808041   -63.8731704455572711
  4.00   439.3493698546043333   -64.0893212542368218
  4.50   439.4976975304664393   -63.8917896484300911
  5.00   433.5077972739248935   -63.9001022809049033
  5.50   431.1472132008651670   -64.0044464487900200
  6.00   431.9598081833199785   -63.9574824761585035
  6.50   432.6856679120153331   -63.8804729093975396
  7.00   426.5144086750651127   -64.0418572644195621
  7.50   430.4358212092097347   -63.8753930399306853
  8.00   423.5275168166654680   -63.8591434568573320
  8.50   435.6767417336856170   -63.8398401583425681
  9.00   419.8748764022625437   -63.9010781725731363
  9.50   404.7684450767227418   -63.8295900643691496
 10.00   413.3963692559490823   -63.8993328593950736
 10.50   479.7854987120159649   -63.9397162850876484
 11.00   433.3519728557669168   -63.9775137627686092
 11.50   427.4793310240697792   -63.8750197098706423
 12.00   412.2233452461090337   -63.7941458551829896
 12.50   416.9523712619727576   -63.8694933389119939
 13.00   420.2363795002932534   -63.9254368196922016
 13.50   432.4403650153348622   -63.9308525088756383
