  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   461.4528222274785207   -63.9564672403192773
  1.00   458.0165411207564148   -64.0948723475100195
  1.50   460.1094104172689754   -63.9301264002608747
  2.00   429.1126939555854847   -63.8591603114192452
  2.50   435.0767934071341756   -63.9294570807060296
  3.00   431.3721738632673350   -63.8795591838226215
  3.50   440.2926592215707728   -63.9585632642070507
  4.00   445.9674548855662124   -63.9045236806951493
  4.50   428.6282812797240354   -63.8807384044621571
  5.00   432.4892892908258659   -63.9851763308262420
  5.50   442.6319193878895817   -63.8490705408461068
  6.00   421.8967981703484043   -63.9271353698473135
  6.50   397.8492032401204597   -63.8286119790909225
  7.00   424.5462014636373169   -63.9727403164234687
  7.50   448.3896094253246929   -64.0022128603029898
  8.00   429.4751284881464812   -63.9123819397503539
  8.50   424.9194753882924260   -63.9235472737362969
  9.00   426.3141971196836266   -63.9035934354283768
  9.50   408.4834671553053909   -64.0384808253467099
 10.00   421.2314643188576611   -63.9237077134421909
 10.50   412.5431853027888565   -64.0373127907813000
 11.00   434.0460532431123966   -63.9702178637705998
 11.50   417.6844866781784731   -63.9465813614121217
 12.00   406.8536939590496218   -63.8846604755398459
 12.50   401.6265221721773173   -63.8901047799702582
 13.00   412.3876250597537592   -63.9585841417059058
 13.50   436.8627107352381245   -63.9374335981148079
