  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   457.2647035368875095   -63.9883161092352424
  1.00   470.0891759665154837   -64.0710671426409419
  1.50   450.3325040589785999   -63.9524865273039111
  2.00   444.8816956264209921   -63.9534203252861317
  2.50   429.6459741595830337   -63.8662683461177423
  3.00   447.5858735371566013   -63.9254659473132989
  3.50   458.5335483287877878   -64.0154994559134423
  4.00   436.9014604405437012   -63.9070494111110960
  4.50   423.1519435801018858   -63.8967412788373963
  5.00   424.2943541157532081   -63.8590045733912035
  5.50   410.2961005446910008   -63.7795107105471288
  6.00   436.0476527295388678   -63.8234740506528766
  6.50   413.5507941252083128   -63.8334942357275352
  7.00   426.1351941527076974   -63.8326232257732329
  7.50   425.8708584190273427   -63.8156891096493268
  8.00   419.2143470853900453   -63.8903870603728521
  8.50   427.8008549997342129   -63.9340182283530467
  9.00   423.7524996177025969   -63.8594907803705070
  9.50   444.2923842467960753   -63.9229473520751412
 10.00   422.2242830320031999   -63.9469617956613945
 10.50   441.9603182318376184   -63.9849656365601760
 11.00   465.7383983588387650   -63.9291916001554625
 11.50   431.6685463402245091   -63.9191400399140335
 12.00   427.4023692465156046   -63.8409538502167635
 12.50   428.9999939101339805   -63.8752522533961127
 13.00   472.0868551724965414   -63.9036373704517757
 13.50   383.3656109937888345   -63.7859985577709168
