  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   421.3402216343023952   -63.8939398328606671
  1.00   450.2188547193979957   -64.0024073028421583
  1.50   439.5568800522787001   -63.8734397901791908
  2.00   439.5207834749629114   -63.9985179652075118
  2.50   455.7856020153870986   -63.8975744409358839
  3.00   435.8264721665884736   -64.0046194397859267
  3.50   432.8102835706256428   -63.8519836627298503
  4.00   419.3251405340142242   -63.9272864537562739
  4.50   453.3912824632732281   -63.9898650691250452
  5.00   445.7030728717072634   -63.8511729620590955
  5.50   408.0819017667902244   -63.8651967136554291
  6.00   404.3222115516882695   -63.8880308742745058
  6.50   498.1176195427933635   -63.9402163761884736
  7.00   481.8267699210268233   -64.0030215895354218
  7.50   470.9547673140833695   -63.8165378319696899
  8.00   423.5480546890941582   -63.9509655170320315
  8.50   427.8798947590616990   -63.9537630533476147
  9.00   430.8917515916826915   -64.0027186211694357
  9.50   398.9683743579798829   -63.9157069590460480
 10.00   414.7241285025909860   -63.8818855627435340
 10.50   446.9290192363201868   -63.9957336785675182
 11.00   475.7648580903326092   -64.0091113694452787
 11.50   408.2210718937988645   -63.9207076545175283
 12.00   424.7211585056472813   -63.9487075898121020
 12.50   432.4642829774829806   -63.9458339222880738
 13.00   407.9407379401843059   -63.8654622527124900
 13.50   421.4713568580691572   -63.9092620218427427
