  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50  5611.8191888417350128   -63.9624769104810866
  1.00  5621.3653800655902160   -63.9377407845134798
  1.50  5433.0600082745841064   -63.9129331658547954
  2.00  6088.8643353657207626   -63.9268402810517529
  2.50  5475.8520444474552278   -63.9236509363713168
  3.00  5381.9201435523018517   -63.8996417134576831
  3.50  5299.2567927902600786   -63.9089763529250803
  4.00  5429.7637788100764737   -63.9284156053664816
  4.50  5409.8019708715055458   -63.9087691053762512
  5.00  5311.0675745797707350   -63.9275989224997545
  5.50  5405.5864024150068872   -63.9021472573960523
  6.00  5889.1745654725364147   -63.9303747072109019
  6.50  5858.1880418363753051   -63.9317434238880224
  7.00  5199.8688079466937779   -63.9216786899365985
  7.50  5234.8015927121732602   -63.9119390484479908
  8.00  5194.3293804419299704   -63.9224866237008769
  8.50  5825.6234244300603677   -63.9100544721423915
  9.00  5751.9408982595959969   -63.9297652872563731
  9.50  5193.7988064085511724   -63.9663773141291045
 10.00  5309.3109926494962565   -63.9305390977063297
 10.50  5198.1117250124007114   -63.9046198605826419
 11.00  5833.6956848589452420   -63.9014895541012180
 11.50  5146.7632292109301488   -63.9105974087883766
 12.00  5791.6426426774960419   -63.9283613964017263
 12.50  5094.0777178423732039   -63.9061105011394517
 13.00  5234.6881106863329478   -63.8934823340306224
 13.50  5697.7624766796070617   -63.9246307557218501
