  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50  5580.5630433581318357   -63.9727268067892112
  1.00  5591.6146204970436884   -63.9229644034846984
  1.50  5420.6131556619766343   -63.9081285495269356
  2.00  6024.5985801283795809   -63.9343959665887382
  2.50  5435.5643996680746568   -63.9071823601378242
  3.00  5412.5890474913912840   -63.9037096226779227
  3.50  5382.3029467799924532   -63.9423255884344428
  4.00  5432.2802574960669517   -63.9413915501316836
  4.50  5401.4869738994821091   -63.9107002445738175
  5.00  5433.0411663979339210   -63.9146726246519705
  5.50  5375.5629703837075795   -63.9085356896564605
  6.00  5362.8907286237199514   -63.9169204550555463
  6.50  5850.6132642116781426   -63.9054979134997296
  7.00  5279.3002443568684612   -63.9284568873507055
  7.50  5354.4429543129826925   -63.9237120856892744
  8.00  5214.1350707410238101   -63.8914953501970615
  8.50  5275.6618145703896516   -63.8943762435983729
  9.00  5327.2163354275153324   -63.9435696568884993
  9.50  5841.7539032340428093   -63.9497955109078333
 10.00  5189.0429398290334575   -63.9151704394714386
 10.50  5280.2925098267414796   -63.9080093766454667
 11.00  5755.9672872738719889   -63.9349036340124002
 11.50  5170.4658084236489231   -63.9124808017015624
 12.00  5220.5120496360723337   -63.9152872733177873
 12.50  5728.6414995078475840   -63.8898637039548731
 13.00  5692.6750750786359276   -63.9093705945388137
 13.50  5165.5236443973453788   -63.9434165950486744
