  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   446.7977529523938074   -63.9516661497562922
  1.00   478.5286663603075112   -64.0547560236386744
  1.50   442.3764848297016670   -63.9139161743922557
  2.00   442.0737052740003605   -63.9250550762610459
  2.50   441.2539135796330356   -63.8877508744387796
  3.00   414.6973504723069937   -63.8374200496240150
  3.50   434.2551308551271632   -63.9316841439462280
  4.00   420.5029985368042844   -63.8685440421090362
  4.50   437.9884379729944612   -63.8498397040058450
  5.00   415.2115345591840310   -63.8502279095669820
  5.50   422.8894178866256084   -63.8690956180050549
  6.00   424.7405935960692887   -63.8103797071545245
  6.50   438.1987910552655876   -63.8862742404675785
  7.00   505.5128079514348656   -63.9182400153307597
  7.50   473.4510696246238695   -63.8523412458096402
  8.00   408.5009657323353167   -64.0094942368998119
  8.50   454.9695502410376093   -64.0379548033117914
  9.00   433.7206911369291333   -63.8721761426086800
  9.50   422.6182447321699556   -63.8354347487280762
 10.00   424.5093879832915036   -63.9239858285573135
 10.50   480.6062383390525383   -63.9210634086299763
 11.00   483.2091137915302852   -63.9581491628850216
 11.50   461.1730703974286030   -63.9122887876384596
 12.00   427.8288998124772320   -63.8578378245929770
 12.50   435.9221444528340612   -63.8964864752328978
 13.00   408.3842515090880170   -63.8645745724164655
 13.50   482.1305541061038866   -63.8908705532151515
