  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   465.6868255968490189   -63.9271623134156712
  1.00   455.0681085039836944   -64.0416911084172824
  1.50   458.5127851396146070   -63.8963999043057811
  2.00   431.7799034361654549   -63.8864369692212080
  2.50   425.1906091434351538   -63.8564093673048419
  3.00   436.8786833502105651   -63.9562084414561838
  3.50   445.2213677876877682   -63.8488401785993105
  4.00   426.4328196498523766   -64.0483276922442144
  4.50   443.8053598531546982   -64.0657363508401545
  5.00   429.9958628980888875   -63.8912925699171552
  5.50   450.9455322877790877   -64.0587719370843445
  6.00   440.1942159204517111   -63.9760207541672230
  6.50   415.8962455463642982   -63.9633757802464658
  7.00   443.8527664056909998   -63.8711202223490631
  7.50   420.9442464147340388   -63.8634605237223738
  8.00   418.7929909570159452   -63.8879718410417325
  8.50   478.8153687909397149   -63.8972096548169901
  9.00   416.4630235197826096   -63.8745238532284958
  9.50   424.5412283816679633   -63.8673180458954235
 10.00   434.7430204678137784   -63.9126180328780293
 10.50   433.6954034807607172   -63.9252459344466573
 11.00   487.7483663441021235   -63.9388506551528053
 11.50   419.9386667778428546   -63.8651415026147191
 12.00   422.1608503532157215   -63.9062243736867259
 12.50   437.6359165528849644   -63.9308326567515195
 13.00   406.5300719670809144   -63.8008752272597235
 13.50   420.7693453667172321   -63.8186172400866525
