  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   427.2247892091918970   -63.8462563592415222
  1.00   447.0238020903466918   -63.8715632314014385
  1.50   428.7444479153725752   -63.8683590865328057
  2.00   446.9739654864057457   -63.8123436212927828
  2.50   431.4672033556215069   -63.8184901462197871
  3.00   447.4816181167872173   -63.8385654638884716
  3.50   441.3774085926725093   -63.9268106238113774
  4.00   439.8275789913722065   -63.8786701583424872
  4.50   434.8600232210530407   -63.9451261208944643
  5.00   424.4998608978123116   -64.0204595903576887
  5.50   433.3859078108279164   -63.8537353143387421
  6.00   427.4522803719574995   -63.8591238899900446
  6.50   433.8739072268746213   -63.8193997635854231
  7.00   409.0083861841725934   -63.7950407476263237
  7.50   442.8541275004749878   -63.8394561569293657
  8.00   412.0036700138387573   -63.9188257264155624
  8.50   434.2661003224345677   -63.9361503636943951
  9.00   425.4759730399470072   -63.8895155529810950
  9.50   426.5827924333757437   -63.8577253430141312
 10.00   404.5702523394003833   -63.8140334337460189
 10.50   429.6322677191864159   -63.9488798499292415
 11.00   478.6988937432600437   -63.9098080123642021
 11.50   457.9092039925197923   -63.8237679322519824
 12.00   418.9739864447800528   -63.8399035816324840
 12.50   430.0964978743940037   -63.9762707579191954
 13.00   426.6659562645624533   -63.8125350197204426
 13.50   421.2901300346250650   -63.7661454336284947
