  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   441.3866646589997345   -63.8736056118615636
  1.00   454.3639216214351109   -63.9396574041412222
  1.50   469.8805661623399033   -63.9204723497371106
  2.00   407.5064429168673996   -63.8848506381444139
  2.50   443.5409436135996657   -63.8776274185148054
  3.00   418.9120076283907679   -63.8398760294443548
  3.50   455.7304641558602043   -63.8947822610373919
  4.00   417.6466737932994988   -63.9386595980452910
  4.50   413.7384984333921238   -63.8381290196295481
  5.00   436.1285619915794314   -63.8995783968179296
  5.50   416.9209639543478829   -63.8138539521702413
  6.00   420.1601683970736758   -63.8218960575579786
  6.50   433.2345954790603173   -63.9145409798446522
  7.00   443.7964370656789583   -63.9344515344270405
  7.50   468.1758061509095796   -63.8701191200914664
  8.00   417.6928134563914909   -63.8720019156268819
  8.50   413.9985092285226642   -63.8140989958799310
  9.00   432.0960379666897779   -64.0075127242472632
  9.50   412.3382241005830338   -63.9146532552411770
 10.00   380.8070815646468077   -63.9530338775332154
 10.50   416.4930987018271367   -63.8155127812981178
 11.00   401.1580741273212425   -63.8656419095825356
 11.50   421.5063647197602563   -63.8969983370438825
 12.00   417.1680498807596109   -63.8294798758292643
 12.50   408.4390506084798176   -63.8298929405271025
 13.00   470.4764130930178112   -63.8025053607098371
 13.50   438.4001667801150575   -63.7956858474952639
