  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   462.0760224392412852   -63.9032833304977785
  1.00   443.9662287388889013   -63.9126791034319695
  1.50   459.2933735221998290   -64.0035637902077497
  2.00   427.4276341892558548   -63.8716743433262195
  2.50   420.9050683492191638   -63.8276696906975971
  3.00   431.8791261868635729   -63.8574861448217774
  3.50   437.3938922180410032   -63.9342099326937898
  4.00   428.0660255137690910   -63.8978034687087728
  4.50   440.3594079524185645   -63.8517113303846600
  5.00   444.7867399121080325   -63.9540469729933463
  5.50   512.1708813356851806   -63.9603854229685851
  6.00   430.5688640771497262   -63.8657188067671200
  6.50   433.3219891313473227   -63.8723369758659771
  7.00   439.2311696877690679   -63.9401613220458813
  7.50   409.0624840944441303   -63.8939400937451722
  8.00   436.0400764043117761   -63.8431215965126455
  8.50   373.4589058644547777   -63.9558778662855332
  9.00   443.1094614932383706   -63.8735156810429032
  9.50   419.0442114504788265   -63.7508792040100261
 10.00   470.0460995812169358   -63.9054721098939496
 10.50   470.5063746154162345   -63.8904400063678253
 11.00   416.1727933497516005   -63.9407494362324655
 11.50   436.4924585172763045   -64.0095488727992006
 12.00   476.3049584536267957   -63.8647968520199214
 12.50   396.6769366803681010   -63.8535370695234548
 13.00   414.7658078438617508   -63.8310085790174924
 13.50   407.9129202699826919   -63.8454908915560537
