  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   455.3266258161756923   -63.8258392644856656
  1.00   446.9838281569411720   -64.0017491326189401
  1.50   458.5704399674291949   -63.8669199263348517
  2.00   434.7925287083851913   -63.8504294072609895
  2.50   435.7936642971111496   -63.9013002050385666
  3.00   486.3985901438277324   -63.8353995902858031
  3.50   466.9869169128577369   -63.9485666866167435
  4.00   514.4409848332029469   -63.9697514875955306
  4.50   486.9823311107476229   -63.8824361391878597
  5.00   426.3217343734073097   -63.9555653297018836
  5.50   462.3944236304600963   -63.9042103399260952
  6.00   417.7057451049774954   -63.9550280771808275
  6.50   436.8320262667119209   -63.9019191479076625
  7.00   430.1554201193821427   -63.9024477134977928
  7.50   439.8203540096572510   -63.8886651615589471
  8.00   416.5013214375867392   -63.8869943245769250
  8.50   427.5538489278870316   -63.9034058520355472
  9.00   494.1170269674830706   -63.9882428094769296
  9.50   420.9933819373038659   -63.9382808884395502
 10.00   487.3199090950683967   -63.9685061726573707
 10.50   417.3015459417568991   -63.8314037696652790
 11.00   443.6129429898924172   -63.8602870648693681
 11.50   433.6175318420061444   -63.9851194864103974
 12.00   427.0376905079514813   -63.8495129527856164
 12.50   430.1349688628828289   -63.8511536209770298
 13.00   425.1969768195568236   -63.8779467069016818
 13.50   422.4646448561645684   -63.9378211015309077
