  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   448.7943997617130094   -63.8331645604945521
  1.00   463.1019698116325003   -63.8156241942115940
  1.50   448.8118886002618524   -63.8304231463564022
  2.00   441.7013882886058695   -63.8785378853630021
  2.50   431.0906888086555568   -63.8164363419307961
  3.00   433.2994466654620282   -63.8656444384373714
  3.50   517.5249510450696562   -63.8024434391082238
  4.00   443.2102889271837398   -63.8126665198217324
  4.50   424.7291472722506001   -63.7687101798838327
  5.00   442.6214004211948350   -63.8768429530704793
  5.50   446.3686098121419832   -63.8275493388261879
  6.00   444.5982032325168802   -63.8127015053442932
  6.50   438.3649782678367615   -63.7396223272309541
  7.00   450.9805535379898629   -63.8320558260657691
  7.50   427.5084271504324533   -63.8354758188196172
  8.00   445.7921803792434048   -63.8489584091065723
  8.50   434.6234283685407718   -63.8569211379264772
  9.00   436.3426274505500260   -63.8969183782760339
  9.50   430.7233548328522943   -63.7717192925037253
 10.00   428.6237063605599928   -63.8023144959437616
 10.50   485.4973312284477061   -63.7514148477607208
 11.00   475.8857688141129074   -63.9280107841712280
 11.50   406.5921061579340972   -63.7022081671716052
 12.00   393.6780087238821011   -63.6042630232503328
 12.50   429.4235444704617635   -63.7353269456565172
 13.00   434.9867100857536570   -63.8335734631423719
 13.50   423.5656649791409336   -63.8036707173485595
