  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50  5641.4088185040745884   -63.9715005650394914
  1.00  5618.1311012884607408   -63.9386502485957067
  1.50  5445.1033103109584772   -63.9265187788235636
  2.00  6082.0359005334712492   -63.9315697411683885
  2.50  5468.7676973482584799   -63.9118587794770434
  3.00  5384.1683832693488512   -63.9097954282044753
  3.50  5447.3153368560888339   -63.9270571270055683
  4.00  5432.9435598057370953   -63.9486386479986777
  4.50  5433.5396953539020615   -63.9354874760589098
  5.00  5395.2394131860201014   -63.9174832966297544
  5.50  5874.6102467643540876   -63.8925372874173547
  6.00  5187.2539666680795563   -63.9123947497651557
  6.50  5347.1795184862476162   -63.9392689916721793
  7.00  5882.6779737256274529   -63.8861954170372286
  7.50  5284.9547784897149540   -63.9475153251603956
  8.00  5248.8221229284063156   -63.9358676548291953
  8.50  5273.0394866260176059   -63.8895546378174828
  9.00  5853.0145864199766947   -63.9489521115527424
  9.50  5252.2574778489033633   -63.9444746275901537
 10.00  5298.5350691200637812   -63.9296486637383197
 10.50  5756.4594674061445403   -63.9225264692634028
 11.00  5207.3572341851968304   -63.9195580624110136
 11.50  5306.3240631453854803   -63.9267630166964835
 12.00  5712.8577010319195324   -63.9117318583158323
 12.50  5165.5196963329144637   -63.9126068078994223
 13.00  5178.6961586659481327   -63.8931706174013101
 13.50  5767.5581948083372481   -63.9177000066909358
