  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   431.6043918955256231   -63.9090912191844467
  1.00   446.4648511877562669   -63.9592800982366398
  1.50   435.4575283326105364   -63.8246032271936770
  2.00   445.8476941989483748   -63.7751739442431358
  2.50   430.6758808011879296   -63.8221355215204369
  3.00   445.0224970993395459   -63.9363834770616037
  3.50   432.8485349216358600   -63.8988567732671982
  4.00   454.3585933164930566   -63.9136521468956502
  4.50   422.8764323868593351   -63.8925635217618364
  5.00   436.4622356942542751   -63.8756442530951745
  5.50   431.5388753333803606   -63.8324338428207483
  6.00   410.8953169639130465   -63.8165185629938208
  6.50   423.6885614236176707   -63.8274425947884225
  7.00   412.7242169058731633   -63.8968958081254925
  7.50   454.9525845957189176   -64.0295586412896967
  8.00   429.2443411039474768   -63.8996980186806240
  8.50   421.4951587364029137   -63.9650597327568704
  9.00   418.7184624464306353   -63.8854326630841811
  9.50   423.8298376172353983   -63.8037868738471872
 10.00   427.8152881790748552   -63.9006755365937948
 10.50   420.7957457629846090   -63.8884018743762994
 11.00   436.5910250001822419   -63.8834745210632349
 11.50   416.3608620155514473   -63.8462286830104375
 12.00   424.4659023705338541   -63.8563220738484958
 12.50   412.1871607758278628   -63.9404849797528954
 13.00   430.6602056285192930   -63.9163400749727586
 13.50   432.6353065887407183   -63.8832396522577142
