  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   432.9006244132094707   -63.8156696245557811
  1.00   431.2637521665354257   -63.9203089111523468
  1.50   452.8033392341527588   -63.9639983803952958
  2.00   446.6974025067003709   -63.8238999233973203
  2.50   430.6857851330793210   -63.8184931966823541
  3.00   453.3206256058493295   -63.8808735556164464
  3.50   446.5400232707942223   -63.9388706345683175
  4.00   439.4344318571781400   -63.8746804414835765
  4.50   476.1283793316478068   -63.7992252140677039
  5.00   424.4805390724205836   -63.8428682982099360
  5.50   429.9474164711978119   -63.8293021292240610
  6.00   405.4697526840669752   -63.8403984067115431
  6.50   408.9944193800333778   -63.8225310090384710
  7.00   432.2589843172779638   -63.8835833539328775
  7.50   419.5198520169634548   -63.8413786211914669
  8.00   393.3552006693764724   -63.8210772359774836
  8.50   429.8438816126036954   -63.8383363513593238
  9.00   428.8804174853902396   -63.8669337304699454
  9.50   420.2049923715729847   -63.8415556501329320
 10.00   428.8185332294108321   -63.8389120508177186
 10.50   408.7048107662688494   -63.9665989661019623
 11.00   426.6837163584020800   -63.9159829983117760
 11.50   417.1899465750850027   -63.8781749268307522
 12.00   397.3387147860597679   -63.7630632618613689
 12.50   399.8614329104682383   -63.7682042242010283
 13.00   424.9594386100872043   -63.9095904692940167
 13.50   425.5069065676829041   -63.9283006473648712
