  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   467.5235380089752653   -63.9087694245884705
  1.00   462.8642465747051347   -63.9928961468333313
  1.50   457.1091340630154036   -63.8958861588414209
  2.00   414.2825663038863127   -63.8008183899934522
  2.50   433.7276032097516349   -63.9282839729020225
  3.00   420.5989867784453509   -63.8589669937000508
  3.50   439.5077002429900972   -63.8614917366545143
  4.00   416.4074303687443717   -63.8482638548492716
  4.50   433.7656217469611306   -63.8374580298272818
  5.00   435.6739239287768441   -63.9324078147096060
  5.50   443.2778351170115911   -63.8796980756636685
  6.00   412.6230746424444078   -63.7908631178277119
  6.50   429.2389242061472601   -63.8649187806454393
  7.00   426.2507833708388034   -63.8615309188514146
  7.50   438.9703593766633958   -63.9750303791413302
  8.00   425.0415975888142839   -63.9593418289569868
  8.50   435.4577078044039808   -63.8858227297426140
  9.00   431.7423987586759040   -63.9635152830773706
  9.50   429.4565187418425580   -63.8611752940805673
 10.00   418.3722480302910185   -63.7925990736630197
 10.50   427.9340832521155562   -63.8866376719100657
 11.00   415.2405065860647255   -63.9230556232860465
 11.50   426.9244226646539460   -63.8533878260344849
 12.00   411.1554609661914128   -63.9259196910895184
 12.50   434.0152019358318967   -63.9568717511832716
 13.00   429.2026668425475009   -63.8776152017810546
 13.50   430.6824924697009465   -63.9101846553061321
