  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   420.5673703873855516   -63.9486645740165187
  1.00   474.8508867228672443   -64.0329218606120207
  1.50   391.2253922038811424   -63.9731117392199593
  2.00   449.8242422990194882   -64.0216335490458164
  2.50   434.5650810688495085   -63.9009695497177503
  3.00   407.1597800551509181   -63.8863224219061436
  3.50   433.0835657659239359   -63.9556448012303775
  4.00   428.1460119839858862   -63.8106914008635471
  4.50   415.4912987964802369   -63.9999349782451574
  5.00   475.0110083327535335   -63.8702661393458726
  5.50   429.3908991782254816   -63.9395330948163974
  6.00   417.2607898732791227   -63.8820879232706602
  6.50   435.6828831499983608   -63.8011758861687639
  7.00   433.1668430316706235   -63.9656790703513849
  7.50   433.0481550105120050   -63.9199329986348204
  8.00   417.7178335213670834   -63.8422243341619051
  8.50   453.1132401971908052   -63.9772579705728219
  9.00   410.6493989075643753   -63.9984672562235701
  9.50   423.3844670825802723   -63.8609987298786024
 10.00   417.2605375805939047   -63.9541391360724987
 10.50   475.4936284700033866   -63.8555484320757998
 11.00   409.0291060615166998   -63.8740631332288302
 11.50   429.5833505340260672   -63.9497468785619958
 12.00   437.9575614552701381   -63.9093233869956094
 12.50   429.2178881404379922   -63.8878551971764352
 13.00   428.7264203315016857   -63.9558317247775605
 13.50   416.9009198707652786   -63.8453143931581621
