  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50  5554.0361932150299253   -63.9573635276120314
  1.00  5587.9800169909340184   -63.9274442079679943
  1.50  5497.5623751666298631   -63.9061031483941946
  2.00  6073.6379769950854097   -63.9436913394350483
  2.50  5428.6336410731182696   -63.9102161120406436
  3.00  5337.9840271917091741   -63.9022460536637311
  3.50  5431.4249414224359498   -63.9345994384049732
  4.00  5366.0574358201465657   -63.9371218223550244
  4.50  5486.1427382700949238   -63.9387845637269834
  5.00  5486.4233535700259381   -63.9217611220433355
  5.50  5265.1299232154206038   -63.9198698739565572
  6.00  5331.9986436226818114   -63.9209961191860003
  6.50  5357.3673900563762800   -63.9137539374032144
  7.00  5287.7018578796378279   -63.8819931698052557
  7.50  5848.9294465909406426   -63.9197732724480261
  8.00  5158.0863429182600157   -63.9380355151035786
  8.50  5306.9209819538109514   -63.9230714359124619
  9.00  5282.6987690912346807   -63.9203542081684191
  9.50  5846.1922806730881348   -63.9391385979595270
 10.00  5184.5065950485177382   -63.9216607304871616
 10.50  5152.6370521894223202   -63.9080700340260535
 11.00  5769.6346967262197722   -63.8918989273031457
 11.50  5740.9820750966828200   -63.9231989936299385
 12.00  5135.1607168573527815   -63.8828181045146124
 12.50  5203.5951751438897190   -63.8961988581713598
 13.00  5735.5962031188919354   -63.9145548022323027
 13.50  5152.9592906118250539   -63.9174896371221593
