  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   438.7165900965276251   -63.8585644849133089
  1.00   456.3426999764201355   -63.8629659787974546
  1.50   454.3605809287670354   -63.8784065558483576
  2.00   447.7870767830457339   -63.8595955601457277
  2.50   433.0609736211055747   -63.8795662770072354
  3.00   438.8426702410235976   -63.9292549426648335
  3.50   470.2582918322046908   -63.8951487768425039
  4.00   429.1073057474837356   -63.8476845289520014
  4.50   438.2598408839720037   -63.8381536929447577
  5.00   428.2381155671780562   -63.7430949429704228
  5.50   412.3891904412771510   -63.8145082633368901
  6.00   437.1903495304777607   -63.8902343884433037
  6.50   422.0710267427657527   -63.7810381484548969
  7.00   426.0274882024328917   -63.8551677285391150
  7.50   436.2753196878973085   -63.8551710796722674
  8.00   421.4815210860854222   -63.8575935002862280
  8.50   446.2078780346530493   -63.9495450093605200
  9.00   481.2415682376166046   -63.8331886885456470
  9.50   454.6762973063234199   -63.7569400896896212
 10.00   425.3137582652882429   -63.7591605432141151
 10.50   443.3095036279272563   -63.9171589936733682
 11.00   437.8677170464168285   -63.8861465119255882
 11.50   416.9311880181915626   -63.8488242299686704
 12.00   427.0167342167275137   -63.8184780901811024
 12.50   430.0338901882867049   -63.8767518898653606
 13.00   427.8119024794700067   -63.9358496863603705
 13.50   402.1773930348694535   -63.8583794767332691
