  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   435.4570953078927005   -63.8962211765318955
  1.00   421.9415169433506207   -63.9669990053208934
  1.50   464.6267905261929627   -63.8593443821624049
  2.00   426.4440069840703700   -63.8578302748703237
  2.50   453.1280191029982802   -63.9198029887884189
  3.00   452.7822841870768116   -63.9200302925109582
  3.50   438.9766297301439408   -63.9152229305796595
  4.00   470.0267582072505093   -63.9598516789085494
  4.50   493.3346762729511283   -63.8711867447658221
  5.00   459.8403263298915249   -63.9620332324768555
  5.50   420.9936734035886730   -63.8826577530588011
  6.00   424.4326801380962024   -63.8422293005615700
  6.50   435.9382436554403739   -63.8865111839501481
  7.00   414.1875911009825586   -63.8410277620166582
  7.50   418.6615150603446409   -63.7667516435431807
  8.00   405.9345136757492583   -63.8749234946834008
  8.50   430.5361390196259208   -63.8575365324579067
  9.00   433.8095767998518113   -63.8724270496690281
  9.50   495.3234461295450046   -63.9251911740671019
 10.00   455.5230433355781088   -63.9110577980461514
 10.50   473.4993503325717938   -63.9134547523136689
 11.00   479.6918572368989544   -63.9134812061879458
 11.50   453.3317225395364289   -63.9519072013135741
 12.00   474.6711529700563688   -63.8641776624777009
 12.50   436.6776512340608178   -63.8326877841410436
 13.00   447.4754886283344604   -63.9552408194468995
 13.50   439.7110994244835638   -63.9227521071829656
