  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   442.4618187961729632   -63.9439808382234105
  1.00   451.8224723726841603   -64.0010823336654369
  1.50   447.9758589648202474   -63.9056235444210330
  2.00   441.5513477295614848   -63.8989484600631954
  2.50   422.4915162602925420   -63.8975032199250563
  3.00   444.1442567090570606   -63.8601852876899017
  3.50   417.1008910914090393   -63.9004367857721221
  4.00   439.7068406677246912   -63.8823683246767473
  4.50   431.1569562788907888   -63.8802648989996413
  5.00   447.6550414624992413   -63.9114522274479313
  5.50   431.0898874325373527   -63.9808282504084787
  6.00   419.6074717822744446   -63.9725597758434219
  6.50   422.2410528951743345   -63.8247274469034238
  7.00   492.1962314201146000   -63.9956527312660697
  7.50   429.9368436151662536   -63.9028585619837060
  8.00   475.7883868120798070   -63.7788513159921990
  8.50   471.5972100030040792   -63.9345377617818826
  9.00   410.4751722742511788   -63.8521316598105315
  9.50   433.9569424698980811   -63.9252005938377721
 10.00   419.9594800244609019   -63.9233992480901918
 10.50   443.8734427327570984   -63.9578331927498240
 11.00   427.4351875358837560   -63.9864585260616678
 11.50   451.1940575429514411   -63.9871103115118416
 12.00   427.1126898165028365   -63.9879871509231322
 12.50   416.1218152917249427   -63.9215551903648844
 13.00   415.9041040189062528   -63.9366013034999128
 13.50   446.7998903506853026   -63.9761908086513671
