  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   449.9784189793383007   -63.8876602917882224
  1.00   397.3923098283954687   -64.0474227059030028
  1.50   461.2546347735649874   -63.9664580319711149
  2.00   423.0334776110001940   -63.8616545327020049
  2.50   434.3687878568892984   -63.8344194298055427
  3.00   449.9295440291763839   -63.9091405661054495
  3.50   430.0100658387504495   -64.0026986104416125
  4.00   440.2298126675410685   -63.8836131091479515
  4.50   440.2189836220059647   -63.9329090748931321
  5.00   401.8033841819155896   -63.8604480742440472
  5.50   433.3167177846170262   -63.9113408227807440
  6.00   408.0973761895486405   -63.8921953737699511
  6.50   422.4912684842116164   -63.8940189093175590
  7.00   425.6827387766273318   -63.9059138876102821
  7.50   389.4464679389575394   -63.7661702176146434
  8.00   408.0652364647112904   -63.8198199182291006
  8.50   425.4366058688672183   -63.8298787991296166
  9.00   433.9306166407072851   -63.8973870109842537
  9.50   430.2815465231801682   -63.8743870732372017
 10.00   448.3310822198193932   -63.9079616154365908
 10.50   469.7822780735972970   -63.8403374174459231
 11.00   422.1934657092976977   -63.8903836940103318
 11.50   472.3227861473746998   -63.7905308758155627
 12.00   408.8787002687050744   -63.9745807220093212
 12.50   416.5019070236235166   -63.9138285358218496
 13.00   419.2975902418731948   -63.9008116160421054
 13.50   402.4693721176440704   -63.9390918983989991
