  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   437.4144313345818773   -63.9550735464145390
  1.00   459.1090514555896220   -64.0429437389626059
  1.50   463.3094605666901202   -64.0128130764723124
  2.00   423.9064399718286040   -63.8812520129150698
  2.50   425.8856049614721542   -63.8601999581938031
  3.00   437.2372837805179984   -63.8593055315162346
  3.50   441.2776934098537254   -64.0344309079386704
  4.00   511.4635774006781617   -63.8977157594072338
  4.50   475.9935407354102495   -63.8999957284560125
  5.00   482.7456413698628808   -63.9531792173689126
  5.50   478.9707656939008302   -64.0370951972823974
  6.00   477.7497098931345363   -64.0457702575374697
  6.50   422.4475779374973854   -63.9422849422825905
  7.00   482.2726164504181270   -64.0045130316575523
  7.50   471.8811984564254089   -63.9259880896496782
  8.00   423.4716718155568742   -63.9253949103756227
  8.50   452.1477952239054048   -63.8306856099450428
  9.00   424.7797643588254459   -63.8623987174497714
  9.50   431.3776773330083643   -63.9517898870716692
 10.00   427.3296778484373135   -63.8884825868284807
 10.50   429.7347700945303473   -63.9587489946368351
 11.00   429.6078548956707550   -64.0102347230442348
 11.50   428.1909491054279329   -63.9041640657194137
 12.00   413.6206425293075881   -63.9334159480768278
 12.50   422.9893428571087952   -63.9125599667086348
 13.00   417.8835221583896100   -63.8816388538155735
 13.50   417.2826776378802833   -63.9323690570716394
