  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   446.5934002249354080   -63.8965882046254450
  1.00   466.9403405033345393   -64.0181686597323250
  1.50   428.1844135528274364   -63.9415668968337485
  2.00   437.7012848674302745   -63.8659637295430898
  2.50   494.3115027241698272   -63.9392981419943709
  3.00   470.6680811618053895   -63.9439160360227419
  3.50   444.2653909466149571   -63.8975867335379846
  4.00   443.5379140622326304   -63.9232468085131060
  4.50   401.8744890379437038   -63.7770909601938456
  5.00   435.5334394963132922   -64.0007069792985277
  5.50   431.3926886345627167   -63.9039305013942709
  6.00   407.1081098513520828   -63.8386430338594977
  6.50   430.1913092611043226   -63.8946070480836710
  7.00   431.5351087012532503   -63.9975065945329149
  7.50   465.1516935817884928   -63.9459691282281000
  8.00   490.8551807773667406   -63.9979324213807530
  8.50   442.2990318054626755   -63.9319119973264804
  9.00   443.5497297333015467   -63.9854934329843701
  9.50   426.5089148146901721   -63.8322300109871890
 10.00   401.0100091337045569   -64.0026453040944716
 10.50   421.0450879819513830   -63.9332332191543742
 11.00   426.5787574840901470   -63.9398804228678443
 11.50   443.3868531488067788   -64.0052793922089194
 12.00   415.3374910128032980   -63.8413884798907105
 12.50   418.9442521008234053   -63.9508306725165667
 13.00   423.3967207718838495   -63.8683639768825486
 13.50   425.3174823735305381   -63.9213801339172392
