  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   460.5244314803157977   -63.9696419982876279
  1.00   445.3657544782774380   -64.0542098942314908
  1.50   470.4564438733459610   -64.1160644029121727
  2.00   481.2488770764846890   -63.9181178898179922
  2.50   483.8653041124063066   -63.9014568594603034
  3.00   431.7223318266028969   -63.9294735770297535
  3.50   433.0178986087511248   -63.9606178738110600
  4.00   432.7239603267181565   -63.8650206517133654
  4.50   441.3431978852929660   -63.8933461826601601
  5.00   420.2476299384497906   -63.8306551570368583
  5.50   444.8035066298151605   -63.9232352428701773
  6.00   422.4606343615488981   -63.8068846556217792
  6.50   422.2192609175681923   -63.8555845599820628
  7.00   506.2517826956457156   -64.1112162693273291
  7.50   439.1730257475367125   -64.0336735791131844
  8.00   491.2926953316516574   -64.1343581396180298
  8.50   471.7201229738325310   -63.9800451230925091
  9.00   429.5185102250432010   -63.8846136879042490
  9.50   420.9002756762657782   -63.9166286376586896
 10.00   431.8911649232164791   -63.8892092104483709
 10.50   409.6739262473096232   -63.8721031953539722
 11.00   429.2318431318628882   -63.8169489875037499
 11.50   445.3416245482885643   -63.9208783428462368
 12.00   421.3454496792601276   -63.8677803771307566
 12.50   436.3323388238964071   -63.9963989858490265
 13.00   415.4995059390946608   -63.9628204203714219
 13.50   433.3088394648727331   -63.8426945260230951
