  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   451.7161583818647159   -63.9645752389950317
  1.00   456.4802543622190001   -64.0711255656713092
  1.50   429.0258225185244214   -63.8827242944078080
  2.00   423.9593589535189722   -63.8785059887595281
  2.50   429.2044005459924847   -63.8310728639622909
  3.00   425.9138425357401729   -63.9635699528182329
  3.50   454.6887921899644880   -63.9115470215007022
  4.00   432.3745333896744114   -63.8668499533898881
  4.50   420.6100397432363707   -63.8670518124642115
  5.00   423.9889007045736093   -63.8787797375840043
  5.50   435.6027087972385061   -63.9216537422320243
  6.00   424.6283694524147450   -63.9751720126742072
  6.50   436.9191132998309399   -63.9237950718220773
  7.00   434.0465101358666402   -63.9413149055110281
  7.50   445.6792501223206955   -63.9324181863818666
  8.00   426.1215907890266408   -63.8501413229983683
  8.50   450.0078296281728854   -63.9941815336910338
  9.00   424.7939221612284655   -63.9095889940477733
  9.50   395.7664934825806995   -63.8400703700251313
 10.00   439.2866299017058509   -63.9396058237809441
 10.50   425.7555942110730598   -63.8875345770021710
 11.00   426.1136007468769549   -63.8931286303849575
 11.50   422.8004583084488104   -63.9148740460086913
 12.00   431.4515838428220036   -63.9072128169262825
 12.50   416.6473085293098393   -63.8702491314902545
 13.00   407.9697049487356821   -63.8538786686858231
 13.50   428.3100887805723573   -64.0156497273830070
