  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   449.7282874401971640   -63.8314948751814342
  1.00   448.3659403563155479   -63.9262547498732232
  1.50   469.0859986341938566   -63.8802875776690797
  2.00   422.0251639743299279   -63.9147933998814040
  2.50   447.3299141279683226   -63.8873960945453803
  3.00   434.8998341952485021   -63.9169423175002436
  3.50   449.0130582583482237   -64.0135344109213094
  4.00   477.1171571164448437   -63.9634903225514364
  4.50   468.8369499588865210   -63.8962978822574001
  5.00   485.3392192273964838   -63.9174290992500076
  5.50   443.3738033615068730   -63.9246341996748413
  6.00   446.5643444958016630   -63.8434291320723304
  6.50   436.9629705016621415   -63.8373360202371032
  7.00   494.1376876226116792   -63.8725437017085937
  7.50   453.3442705493227436   -63.8996225310561670
  8.00   442.0573019162456490   -63.9630145616942940
  8.50   429.4028955127087670   -63.9449567791739071
  9.00   427.3918733094006370   -63.8759527184419795
  9.50   416.8653050278680894   -63.9192475886889468
 10.00   413.3592498395005919   -63.9568448557614389
 10.50   477.0794090419991562   -63.9485113965133536
 11.00   424.0678908407374479   -63.9555752415254233
 11.50   428.3680507395592940   -63.9241045174884306
 12.00   413.8511062116509720   -63.8570832610169248
 12.50   413.5617743852550916   -63.8133533137986575
 13.00   411.7979498396528584   -63.8973742529388460
 13.50   404.6016003165524353   -63.8411441924152427
