  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   492.4658016136118590   -63.8244976536775610
  1.00   499.5614557879554241   -63.8795434607652695
  1.50   487.6260622981777146   -63.8047233303579304
  2.00   474.6926527423830748   -63.8091676063196402
  2.50   427.3968308394069027   -63.8128463173500222
  3.00   493.1798188872526794   -63.7897947541115258
  3.50   464.5972663770887152   -63.9611424790016372
  4.00   443.3740281546528763   -63.9373111902895772
  4.50   429.7646151187238388   -63.7363092324651177
  5.00   428.0873778168114541   -63.8230486817489222
  5.50   435.9272397699784278   -63.8853739832479377
  6.00   435.2646722783265432   -63.7952928553898744
  6.50   427.2776999285651982   -63.8442935903504036
  7.00   429.9238222504224041   -63.8365886637495663
  7.50   428.3172728501076563   -63.8004270478354556
  8.00   425.8465427454096357   -63.7801030226533285
  8.50   413.9399023224314647   -63.8309221558138375
  9.00   442.1562294689425698   -63.8787282216548107
  9.50   443.3391261715510723   -63.7789042268657909
 10.00   422.8641385155101489   -63.8685540646032024
 10.50   427.7684270327514469   -63.8340722319993716
 11.00   413.8935292076480437   -63.8563286263199643
 11.50   410.6455006652657858   -63.7530145144683118
 12.00   416.8041405819830629   -63.7683927983131440
 12.50   416.4914910544423492   -63.8680011917598165
 13.00   424.5615339029452002   -63.8090831958825504
 13.50   478.3635532670186308   -63.8412511043599977
