  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50   451.2068709496484189   -63.8604801534604505
  1.00   446.0085663788445345   -63.8892517454362547
  1.50   460.8340727706998337   -63.9015766225711133
  2.00   442.6766584799181601   -63.8724777224570914
  2.50   423.7150258641107712   -63.8892478663620409
  3.00   405.9152438683540254   -63.9149884207021444
  3.50   448.1703141275855842   -63.9373547861426772
  4.00   430.2997884532368857   -63.8877828567578092
  4.50   406.6285119956000926   -63.9353242795207564
  5.00   511.2796897110232521   -64.0092852108071639
  5.50   422.8702377758604598   -63.8580965554873501
  6.00   403.1522957465928698   -63.8391629404974594
  6.50   423.0855673863279662   -63.8718676586239695
  7.00   431.8850002547775944   -64.0365651987459614
  7.50   422.6096360264635905   -63.8616551299309521
  8.00   406.4469433344503386   -63.8593394621605057
  8.50   448.7629084271511601   -63.9833905769753244
  9.00   431.5238290848780025   -63.8306280732951237
  9.50   422.9406956693701432   -63.7998325067032965
 10.00   461.4062188317388973   -63.8191729856296917
 10.50   418.1167984548883396   -63.9044544705474280
 11.00   441.8711731619594048   -63.9637549313609810
 11.50   480.9113427619986396   -63.9140270128584973
 12.00   464.6317974466525129   -63.7984021318136456
 12.50   417.9586507641715798   -63.8752238616631374
 13.00   406.8757773166774996   -63.7836290653623621
 13.50   428.0530686721784832   -63.7834891410647771
