  beta      REAL(total_wlkr_wt)    Raw_AFQMC_Energy
  0.50  5604.9309713877637478   -63.9739421802280930
  1.00  5673.8118093869916265   -63.9468183441397855
  1.50  5403.7049811792930996   -63.9174370502355771
  2.00  6041.1809655818688043   -63.9424987353935705
  2.50  5459.6470162277910276   -63.9155237926264164
  3.00  5437.2165469686879078   -63.9097717305995587
  3.50  5384.9617278016239652   -63.9264765374790898
  4.00  5355.7834303098397868   -63.9281226396397244
  4.50  5997.4064654804042220   -63.9229507051574899
  5.00  5347.7461306848399545   -63.9127352328012535
  5.50  5389.3988590050794301   -63.9423177638059315
  6.00  5879.4611134417373250   -63.9081092273384570
  6.50  5243.0094549928780907   -63.9151033586913542
  7.00  5807.5115089038963561   -63.9120768593406581
  7.50  5208.0525073436601815   -63.9153976825338361
  8.00  5226.7051956888999484   -63.9009410888862277
  8.50  5304.2772894436793649   -63.8967115493415179
  9.00  5286.2283363084370649   -63.9489717513255584
  9.50  5325.0108178254758968   -63.9391123609755283
 10.00  5219.0098113231088064   -63.9263289853031154
 10.50  5845.5654660437076018   -63.8950084002197087
 11.00  5209.8108841022421984   -63.9261980181617986
 11.50  5279.3025664928609331   -63.9467187601711942
 12.00  5252.0920041235895042   -63.9103751070493331
 12.50  5739.2050850326177169   -63.9344949550138466
 13.00  5147.5266024357188144   -63.9082419741044561
 13.50  5782.0740007787071590   -63.9636590021319336
